student_id,date,difficulty_level,study_hours,break_count,avg_break_duration,sleep_hours,screen_time,revision_done,mood_score,performance_score,burnout_risk,focus_score,fatigue_index,consistency_score,revision_intensity,cognitive_load,productivity_index
358,2025-11-30,4,6.07,7,15.9,5.4,3.98,0,4,36,0,0.75875,1.124074074074074,4.284285714285714,5.0,24.28,2.3822371031746026
358,2025-12-01,4,8.05,7,8.5,7.08,6.29,0,1,48,0,1.00625,1.1370056497175143,4.589999999999999,5.0,32.2,2.5586366525423725
358,2025-12-02,4,2.65,6,11.4,6.86,3.45,1,5,54,0,0.37857142857142856,0.38629737609329445,4.378571428571428,5.0,10.6,2.3881268221574343
358,2025-12-03,1,9.82,7,9.6,4.75,3.54,0,3,46,1,1.2275,2.0673684210526315,5.442857142857143,4.0,9.82,2.5523768796992483
358,2025-12-04,2,3.69,1,13.1,7.31,7.05,0,4,44,0,1.845,0.5047879616963065,5.492857142857143,3.0,7.38,2.817888948602697
358,2025-12-05,2,3.14,5,12.9,1.09,3.51,1,1,25,0,0.5233333333333333,2.8807339449541285,5.392857142857143,3.0,6.28,1.9689137177806904
358,2025-12-06,4,1.14,1,17.5,8.65,1.0,1,1,38,0,0.57,0.13179190751445086,4.937142857142858,3.0,4.56,2.2608740710156896
358,2025-12-07,2,5.01,6,10.4,4.92,2.6,0,5,35,0,0.7157142857142856,1.0182926829268293,4.785714285714286,3.0,10.02,2.1334703832752613
358,2025-12-08,4,3.46,5,5.6,8.26,4.9,1,5,62,0,0.5766666666666667,0.4188861985472155,4.13,4.0,13.84,2.178000403551251
358,2025-12-09,2,2.87,2,12.3,5.94,5.28,1,1,47,0,0.9566666666666667,0.48316498316498313,4.161428571428572,4.0,5.74,2.310787157287157
358,2025-12-10,2,3.23,4,12.4,6.73,5.43,1,1,54,0,0.646,0.47994056463595836,3.22,5.0,6.46,2.120108915304606
358,2025-12-11,5,4.27,3,15.3,1.13,4.61,0,5,26,0,1.0675,3.7787610619469025,3.3028571428571425,5.0,21.349999999999998,1.7976679835651073
358,2025-12-12,2,4.44,6,5.0,6.81,2.42,1,1,49,0,0.6342857142857143,0.6519823788546256,3.4885714285714284,5.0,8.88,2.1707740717432347
358,2025-12-13,1,3.97,5,5.0,6.97,7.88,0,2,40,0,0.6616666666666667,0.569583931133429,3.892857142857143,4.0,3.97,2.1140028865204616
358,2025-12-14,2,4.35,3,16.8,2.56,2.89,0,3,26,0,1.0875,1.6992187499999998,3.7985714285714285,4.0,8.7,2.0653136160714283
358,2025-12-15,4,2.99,3,8.3,6.95,5.31,0,5,33,0,0.7475,0.4302158273381295,3.731428571428571,3.0,11.96,1.916521197327852
358,2025-12-16,1,3.07,5,15.0,1.34,1.12,1,3,44,0,0.5116666666666666,2.291044776119403,3.7599999999999993,3.0,3.07,1.5634266169154225
359,2025-11-17,4,4.94,3,9.0,6.45,5.3,0,5,36,0,1.235,0.7658914728682171,4.94,0.0,19.76,1.7993662790697675
359,2025-11-18,4,2.08,4,10.1,7.21,3.92,0,5,47,0,0.41600000000000004,0.28848821081830794,3.5100000000000002,0.0,8.32,1.1553267683772537
359,2025-11-19,3,7.33,9,13.7,8.69,4.27,1,5,79,0,0.733,0.8434982738780208,4.783333333333334,1.0,21.990000000000002,1.765025258918297
359,2025-11-20,4,1.92,3,13.5,7.78,3.45,0,3,30,0,0.48,0.2467866323907455,4.0675,1.0,7.68,1.551232005141388
359,2025-11-21,1,3.61,1,13.5,6.58,10.23,1,3,53,0,1.805,0.5486322188449848,3.976,2.0,3.61,2.142255167173252
359,2025-11-22,2,4.99,6,7.9,6.81,4.89,1,2,59,0,0.7128571428571429,0.7327459618208517,4.1450000000000005,3.0,9.98,1.983088105726872
359,2025-11-23,1,2.95,1,7.0,8.12,4.83,0,5,43,0,1.475,0.3633004926108375,3.974285714285714,3.0,2.95,2.2540406403940887
359,2025-11-24,4,0.69,2,5.0,9.38,3.1,0,2,22,0,0.22999999999999998,0.07356076759061833,3.367142857142857,3.0,2.76,1.6796087420042645
359,2025-11-25,5,4.5,6,6.0,5.64,2.34,1,3,48,0,0.6428571428571429,0.797872340425532,3.712857142857143,4.0,22.5,2.019176291793313
359,2025-11-26,1,1.9,1,5.0,7.9,2.8,0,2,29,0,0.95,0.24050632911392403,2.937142857142857,3.0,1.9,1.7775669077757685
359,2025-11-27,1,1.93,1,10.1,5.6,5.0,0,3,31,0,0.965,0.34464285714285714,2.9385714285714286,3.0,1.93,1.767625
359,2025-11-28,3,2.11,3,11.2,3.8,5.47,1,3,41,0,0.5275,0.5552631578947368,2.724285714285714,3.0,6.33,1.5186212406015038
359,2025-11-29,5,1.78,3,12.7,6.24,6.3,1,3,52,0,0.445,0.28525641025641024,2.2657142857142856,3.0,8.9,1.3926758241758241
359,2025-11-30,3,2.99,3,11.7,7.06,5.08,1,4,55,0,0.7475,0.42351274787535415,2.271428571428572,4.0,8.97,1.6795266592472684
359,2025-12-01,2,0.6,1,12.3,7.62,5.21,0,1,28,0,0.3,0.07874015748031496,2.2585714285714285,4.0,1.2,1.5707604049493813
359,2025-12-02,2,2.05,7,10.0,7.73,4.07,1,5,53,0,0.25625,0.2652005174644243,1.9085714285714286,4.0,4.1,1.4224788509517647
359,2025-12-03,3,0.5,1,7.7,8.79,3.5,1,2,35,0,0.25,0.056882821387940846,1.7085714285714284,5.0,1.5,1.5915390053632372
359,2025-12-04,4,1.57,1,5.0,7.2,5.28,1,1,45,0,0.785,0.21805555555555556,1.657142857142857,6.0,6.28,1.939184523809524
359,2025-12-05,3,3.99,4,13.9,3.89,3.12,1,3,42,0,0.798,1.025706940874036,1.9257142857142857,6.0,11.97,1.9031582445831803
359,2025-12-06,2,4.09,5,10.5,6.65,3.91,1,1,47,0,0.6816666666666666,0.6150375939849624,2.255714285714286,6.0,8.18,2.023041979949875
359,2025-12-07,1,1.61,1,12.4,7.73,4.19,0,2,29,0,0.805,0.20827943078913325,2.0585714285714287,5.0,1.61,1.8680795139530586
359,2025-12-08,5,8.28,9,7.2,4.64,5.73,0,3,47,1,0.828,1.7844827586206897,3.1557142857142852,5.0,41.4,1.9688418719211822
359,2025-12-09,1,2.97,2,5.2,9.09,2.24,0,2,33,0,0.9900000000000001,0.32673267326732675,3.287142857142857,4.0,2.97,2.083632956152758
359,2025-12-10,3,5.43,5,5.0,6.12,1.0,1,3,53,0,0.9049999999999999,0.8872549019607843,3.991428571428571,4.0,16.29,2.1810903361344534
359,2025-12-11,2,4.46,5,6.3,3.71,6.47,1,2,51,0,0.7433333333333333,1.202156334231806,4.404285714285714,4.0,8.92,2.2011289308176103
359,2025-12-12,2,1.68,1,5.4,5.24,3.93,0,5,20,0,0.84,0.32061068702290074,4.074285714285714,3.0,3.36,2.0681941112322795
359,2025-12-13,5,6.42,5,10.7,5.43,1.73,1,3,55,0,1.07,1.1823204419889504,4.407142857142857,3.0,32.1,2.1192947908445143
359,2025-12-14,5,1.45,1,8.0,6.19,2.21,0,4,24,0,0.725,0.23424878836833601,4.384285714285714,3.0,7.25,2.133898396030464
359,2025-12-15,4,2.78,1,7.2,5.97,3.52,1,4,49,0,1.39,0.4656616415410385,3.5985714285714283,4.0,11.12,2.2962221823402724
359,2025-12-16,2,3.37,5,19.6,5.9,3.37,1,2,63,0,0.5616666666666666,0.5711864406779661,3.6557142857142857,5.0,6.74,2.207619652945924
360,2025-11-17,4,0.5,1,10.7,8.14,11.01,0,1,15,0,0.25,0.06142506142506142,0.5,0.0,2.0,0.22828624078624077
360,2025-11-18,1,5.38,5,5.0,6.77,5.85,0,3,39,0,0.8966666666666666,0.7946824224519942,2.94,0.0,5.38,1.076630969965534
360,2025-11-19,2,5.07,7,6.8,6.41,2.77,1,5,61,0,0.63375,0.7909516380655226,3.65,1.0,10.14,1.3981697542901714
360,2025-11-20,4,3.74,5,15.8,7.54,3.1,1,1,49,0,0.6233333333333334,0.49602122015915123,3.6725000000000003,2.0,14.96,1.645513483642794
360,2025-11-21,2,2.18,3,11.6,8.47,2.44,0,1,37,0,0.545,0.25737898465171194,3.374,2.0,4.36,1.564343152302243
360,2025-11-22,5,4.89,6,12.5,7.31,2.72,1,4,62,0,0.6985714285714285,0.6689466484268126,3.6266666666666665,3.0,24.45,1.832158002735978
360,2025-11-23,3,2.53,4,9.9,6.85,5.01,0,5,33,0,0.506,0.36934306569343067,3.4699999999999998,3.0,7.59,1.7626985401459854
360,2025-11-24,5,2.62,3,12.4,7.68,4.21,1,2,52,0,0.655,0.34114583333333337,3.7728571428571427,4.0,13.100000000000001,2.1099352678571424
360,2025-11-25,2,2.91,1,5.0,6.52,4.72,1,4,49,0,1.455,0.446319018404908,3.4200000000000004,5.0,5.82,2.468302147239264
360,2025-11-26,2,0.5,1,15.5,6.46,8.91,1,2,39,0,0.25,0.07739938080495357,2.7671428571428573,5.0,1.0,1.9060329500221143
360,2025-11-27,4,3.79,1,21.1,2.56,4.99,0,3,14,0,1.895,1.48046875,2.774285714285714,4.0,15.16,2.073465401785714
360,2025-11-28,2,5.99,4,7.3,6.67,2.93,0,3,41,0,1.198,0.8980509745127436,3.318571428571428,4.0,11.98,2.080163782394517
360,2025-11-29,4,3.79,5,10.1,7.72,4.11,0,1,26,0,0.6316666666666667,0.49093264248704666,3.1614285714285715,3.0,15.16,1.6958720083888479
360,2025-11-30,1,3.61,3,5.3,7.83,4.04,0,5,48,0,0.9025,0.4610472541507024,3.315714285714286,3.0,3.61,1.8414321975916803
360,2025-12-01,4,2.01,4,12.2,5.59,2.62,0,3,34,0,0.40199999999999997,0.35957066189624326,3.228571428571428,2.0,8.04,1.455335829286992
360,2025-12-02,4,1.15,8,16.8,4.21,1.0,1,2,26,0,0.12777777777777777,0.2731591448931116,2.9771428571428573,2.0,4.6,1.2968912076311125
360,2025-12-03,4,8.13,8,5.0,4.64,5.98,0,5,40,1,0.9033333333333334,1.7521551724137934,4.067142857142857,1.0,32.52,1.4734862479474546
360,2025-12-04,2,5.49,4,11.5,6.55,3.06,0,1,33,0,1.098,0.8381679389312978,4.3100000000000005,1.0,10.98,1.7515748091603056
360,2025-12-05,4,2.28,4,5.8,5.14,4.73,0,1,21,0,0.45599999999999996,0.44357976653696496,3.78,1.0,9.12,1.427063035019455
360,2025-12-06,2,4.42,2,12.8,7.54,3.1,1,1,63,0,1.4733333333333334,0.5862068965517241,3.8699999999999997,2.0,8.84,1.9887356321839076
360,2025-12-07,1,0.58,1,8.8,7.14,4.96,1,3,45,0,0.29,0.08123249299719888,3.437142857142857,3.0,0.58,1.7204579831932771
360,2025-12-08,4,8.13,9,13.8,5.72,4.08,1,2,67,1,0.8130000000000001,1.4213286713286715,4.311428571428571,4.0,32.52,2.1647792707292712
360,2025-12-09,2,4.12,6,12.7,6.37,3.23,1,2,51,0,0.5885714285714286,0.6467817896389325,4.735714285714286,4.0,8.24,2.3296970172684457
360,2025-12-10,3,5.26,5,5.0,6.56,4.28,0,1,25,0,0.8766666666666666,0.801829268292683,4.325714285714286,4.0,15.78,2.2842732288037166
360,2025-12-11,4,2.28,3,7.0,7.82,3.07,0,1,20,0,0.57,0.29156010230179025,3.8671428571428565,4.0,9.12,2.1159088417975886
360,2025-12-12,1,5.68,4,15.7,7.68,4.3,0,5,44,0,1.136,0.7395833333333334,4.352857142857142,4.0,5.68,2.3925196428571427
360,2025-12-13,5,1.91,3,13.3,7.17,4.88,1,4,61,0,0.4775,0.26638772663877264,3.9942857142857138,4.0,9.549999999999999,2.125452555289898
360,2025-12-14,5,8.11,7,16.8,4.22,11.02,0,4,40,1,1.01375,1.9218009478672986,5.07,3.0,40.55,2.1875423578199054
360,2025-12-15,5,5.64,3,12.7,9.49,4.22,1,1,58,0,1.41,0.5943097997892518,4.714285714285714,3.0,28.2,2.4186392443173266
360,2025-12-16,2,8.83,10,8.4,2.18,3.52,0,4,42,1,0.8027272727272727,4.05045871559633,5.387142857142857,2.0,17.66,1.689528595257953
361,2025-11-17,4,4.56,3,12.1,7.15,3.76,0,4,41,0,1.14,0.6377622377622377,4.56,0.0,18.24,1.6713356643356643
361,2025-11-18,4,2.27,1,11.4,5.89,3.42,0,5,34,0,1.135,0.38539898132427847,3.415,0.0,9.08,1.3639401528013582
361,2025-11-19,4,0.71,1,5.0,7.36,1.05,0,4,38,0,0.355,0.09646739130434781,2.513333333333333,0.0,2.84,0.8637798913043477
361,2025-11-20,4,4.05,3,5.0,8.3,5.53,1,5,62,0,1.0125,0.4879518072289156,2.8975,1.0,16.2,1.3504322289156625
361,2025-11-21,2,3.12,3,5.0,5.86,4.32,0,2,26,0,0.78,0.5324232081911263,2.942,1.0,6.24,1.275736518771331
361,2025-11-22,4,3.21,2,11.2,7.17,5.31,1,5,54,0,1.07,0.4476987447698745,2.986666666666667,2.0,12.84,1.6033451882845189
361,2025-11-23,5,4.08,3,8.3,8.41,2.21,0,1,31,0,1.02,0.48513674197384066,3.142857142857143,2.0,20.4,1.6270866315610666
361,2025-11-24,1,6.22,4,15.8,4.31,9.68,0,2,33,0,1.244,1.443155452436195,3.38,2.0,6.22,1.632926682134571
361,2025-11-25,5,4.34,5,12.6,2.14,8.72,1,2,31,0,0.7233333333333333,2.02803738317757,3.6757142857142857,3.0,21.7,1.6516753449043169
361,2025-11-26,4,1.88,1,12.4,7.69,2.39,0,3,15,0,0.94,0.24447334200260076,3.8428571428571425,3.0,7.52,2.0451861415567527
361,2025-11-27,5,3.0,2,10.0,7.15,3.81,1,5,55,0,1.0,0.4195804195804196,3.692857142857143,3.0,15.0,1.99492007992008
361,2025-11-28,4,4.06,3,19.7,7.77,3.92,0,2,27,0,1.015,0.5225225225225225,3.827142857142857,3.0,16.24,2.025014478764479
361,2025-11-29,2,2.48,1,11.0,6.95,2.84,0,3,36,0,1.24,0.35683453237410073,3.722857142857143,2.0,4.96,1.8973319630010275
361,2025-11-30,5,1.64,1,9.2,6.97,8.63,1,5,51,0,0.82,0.23529411764705882,3.374285714285714,3.0,8.2,1.8639915966386553
361,2025-12-01,3,9.64,9,9.2,7.94,2.44,1,3,84,0,0.9640000000000001,1.2141057934508817,3.8628571428571425,4.0,28.92,2.1141412738395107
361,2025-12-02,1,5.04,10,15.6,7.42,11.59,1,1,49,0,0.4581818181818182,0.6792452830188679,3.962857142857143,4.0,5.04,2.0473339867679488
361,2025-12-03,1,3.46,2,8.6,7.73,1.97,0,4,40,0,1.1533333333333333,0.44760672703751614,4.188571428571429,4.0,3.46,2.393097086182468
361,2025-12-04,1,4.08,6,11.2,6.75,7.73,0,2,35,0,0.5828571428571429,0.6044444444444445,4.3428571428571425,3.0,4.08,2.0161904761904763
361,2025-12-05,3,5.9,5,9.7,5.76,4.9,0,2,39,0,0.9833333333333334,1.0243055555555556,4.605714285714286,3.0,17.700000000000003,2.172235119047619
361,2025-12-06,1,5.26,4,7.1,6.58,2.84,0,4,41,0,1.052,0.7993920972644376,5.002857142857143,3.0,5.26,2.349148328267477
361,2025-12-07,5,3.34,4,8.5,3.23,4.31,0,2,23,0,0.6679999999999999,1.0340557275541795,5.2457142857142856,2.0,16.7,2.0524059265811587
361,2025-12-08,1,3.72,2,20.9,7.36,2.72,1,1,55,0,1.24,0.5054347826086957,4.3999999999999995,2.0,3.72,2.0781847826086954
361,2025-12-09,4,2.7,1,11.2,8.03,4.72,0,2,23,0,1.35,0.3362391033623911,4.065714285714286,1.0,10.8,1.841778420209927
361,2025-12-10,4,4.71,3,10.7,6.18,5.33,0,4,35,0,1.1775,0.7621359223300971,4.244285714285715,1.0,18.84,1.7710903259361996
361,2025-12-11,5,4.78,2,5.0,7.47,3.75,0,2,30,0,1.5933333333333335,0.639892904953146,4.344285714285714,1.0,23.900000000000002,1.9649684452094092
361,2025-12-12,4,9.42,10,15.1,5.98,1.8,1,1,73,1,0.8563636363636363,1.5752508361204012,4.847142857142857,2.0,37.68,1.9175825044520696
361,2025-12-13,1,3.69,2,14.3,5.87,1.0,0,5,43,0,1.23,0.6286201022146507,4.622857142857143,2.0,3.69,2.123064127524945
361,2025-12-14,5,2.99,3,12.6,7.74,3.92,0,5,40,0,0.7475,0.38630490956072355,4.572857142857144,2.0,14.950000000000001,1.9755364064230347
361,2025-12-15,2,2.43,3,19.7,7.77,6.15,1,1,40,0,0.6075,0.3127413127413128,4.388571428571429,2.0,4.86,1.8822852316602319
361,2025-12-16,2,0.5,1,12.6,2.98,4.36,0,5,27,0,0.25,0.16778523489932887,4.074285714285714,2.0,1.0,1.684617929050815
362,2025-11-17,3,3.97,8,6.6,4.63,5.34,0,5,36,0,0.4411111111111111,0.857451403887689,3.97,0.0,11.91,1.2167711783057356
362,2025-11-18,3,4.52,5,5.3,6.73,6.08,1,4,51,0,0.7533333333333333,0.6716196136701337,4.245,1.0,13.559999999999999,1.6364237246161466
362,2025-11-19,5,0.79,1,17.9,8.02,2.64,0,2,19,0,0.395,0.09850374064837907,3.0933333333333337,1.0,3.95,1.2514744389027432
362,2025-11-20,1,5.1,5,17.8,7.39,5.61,1,1,58,0,0.85,0.6901217861975643,3.5949999999999998,2.0,5.1,1.672481732070365
362,2025-11-21,3,4.28,6,15.0,6.76,2.2,0,1,37,0,0.6114285714285714,0.6331360946745562,3.732,2.0,12.84,1.6386295857988167
362,2025-11-22,3,4.3,3,11.8,6.88,3.53,0,3,36,0,1.075,0.625,3.8266666666666667,2.0,12.899999999999999,1.8304999999999998
362,2025-11-23,1,4.53,3,9.8,7.93,6.37,0,4,41,0,1.1325,0.5712484237074401,3.9271428571428575,2.0,4.53,1.888830593586741
362,2025-11-24,5,3.33,3,20.2,6.93,8.71,0,2,29,0,0.8325,0.48051948051948057,3.835714285714286,2.0,16.65,1.7700113636363635
362,2025-11-25,4,3.13,2,16.3,1.84,3.78,0,1,6,0,1.0433333333333332,1.701086956521739,3.6371428571428566,1.0,12.52,1.4011464803312628
362,2025-11-26,2,0.92,1,5.0,7.86,5.01,1,2,46,0,0.46,0.11704834605597965,3.6557142857142857,2.0,1.84,1.640157033805889
362,2025-11-27,3,2.28,2,11.9,6.51,3.08,0,1,37,0,0.7599999999999999,0.35023041474654376,3.2528571428571427,1.0,6.84,1.3893225806451612
362,2025-11-28,2,5.88,6,7.6,6.55,6.49,0,5,55,0,0.84,0.8977099236641222,3.481428571428571,1.0,11.76,1.403772082878953
362,2025-11-29,2,1.49,1,10.8,6.49,1.0,0,3,19,0,0.745,0.2295839753466872,3.0799999999999996,1.0,2.98,1.3503124036979965
362,2025-11-30,4,2.3,4,11.4,6.64,3.77,0,4,28,0,0.45999999999999996,0.3463855421686747,2.7614285714285716,1.0,9.2,1.13747074010327
362,2025-12-01,5,6.46,5,7.3,4.89,3.88,1,2,46,0,1.0766666666666667,1.3210633946830266,3.2085714285714286,2.0,32.3,1.541245252702308
362,2025-12-02,1,3.31,1,11.7,5.73,2.69,0,2,29,0,1.655,0.5776614310645724,3.2342857142857144,2.0,3.31,1.8628864996260284
362,2025-12-03,3,3.51,2,9.0,7.6,4.72,1,5,60,0,1.17,0.4618421052631579,3.6042857142857136,2.0,10.53,1.8215093984962403
362,2025-12-04,3,2.5,2,13.9,6.19,4.26,0,1,23,0,0.8333333333333334,0.40387722132471726,3.6357142857142857,2.0,7.5,1.721799369182245
362,2025-12-05,3,2.18,2,5.5,6.12,1.0,0,5,36,0,0.7266666666666667,0.3562091503267974,3.107142857142857,2.0,6.540000000000001,1.533044817927171
362,2025-12-06,1,3.49,2,13.8,8.09,4.64,0,3,45,0,1.1633333333333333,0.4313967861557479,3.392857142857143,2.0,3.49,1.7603142916004475
362,2025-12-07,4,1.43,1,12.7,7.53,3.1,0,2,20,0,0.715,0.1899070385126162,3.2685714285714282,2.0,5.72,1.6023353727945358
362,2025-12-08,4,3.8,2,7.8,5.83,3.2,1,5,57,0,1.2666666666666666,0.6518010291595197,2.888571428571429,2.0,15.2,1.6121346075308338
362,2025-12-09,2,3.97,2,12.2,7.53,5.2,0,2,45,0,1.3233333333333335,0.5272244355909694,2.9828571428571427,2.0,7.94,1.6789401441851641
362,2025-12-10,4,0.5,1,9.7,7.63,4.78,1,3,50,0,0.25,0.0655307994757536,2.552857142857143,2.0,2.0,1.2435275229357798
362,2025-12-11,1,1.51,1,11.8,8.3,4.64,1,4,60,0,0.755,0.18192771084337347,2.4114285714285715,3.0,1.51,1.5603894148020654
362,2025-12-12,2,6.74,6,10.8,4.22,5.11,0,4,36,0,0.9628571428571429,1.5971563981042656,3.062857142857143,3.0,13.48,1.616283683141503
362,2025-12-13,5,8.37,10,10.5,6.47,4.29,0,2,45,1,0.7609090909090909,1.293663060278207,3.7600000000000002,3.0,41.849999999999994,1.8002687227764511
362,2025-12-14,4,5.04,7,10.9,7.32,2.02,0,3,37,0,0.63,0.6885245901639344,4.275714285714285,3.0,20.16,1.9999355971896953
362,2025-12-15,5,4.85,5,5.0,3.52,7.65,0,2,26,0,0.8083333333333332,1.377840909090909,4.425714285714286,2.0,24.25,1.803954816017316
362,2025-12-16,2,5.21,7,12.4,3.57,3.01,0,1,31,0,0.65125,1.4593837535014007,4.602857142857142,2.0,10.42,1.7898870798319324
363,2025-11-17,2,1.09,3,7.1,7.77,3.44,1,2,49,0,0.2725,0.1402831402831403,1.09,1.0,2.18,0.601332528957529
363,2025-11-18,3,6.29,7,12.0,6.27,5.06,1,4,66,0,0.78625,1.003189792663477,3.69,2.0,18.87,1.6317090311004785
363,2025-11-19,2,7.52,8,14.8,4.52,7.63,0,2,40,1,0.8355555555555555,1.6637168141592922,4.966666666666666,2.0,15.04,1.9328869223205505
363,2025-11-20,1,5.13,7,13.3,5.87,6.68,0,2,35,0,0.64125,0.8739352640545145,5.0075,2.0,5.13,1.995597210391823
363,2025-11-21,3,2.61,1,5.0,6.79,7.64,0,3,39,0,1.305,0.3843888070692194,4.5280000000000005,2.0,7.83,2.1574916789396172
363,2025-11-22,3,3.14,7,5.9,7.79,2.86,0,5,42,0,0.3925,0.4030808729139923,4.296666666666667,2.0,9.42,1.7659128690629013
363,2025-11-23,1,4.59,9,19.1,6.39,2.75,0,1,32,0,0.45899999999999996,0.7183098591549296,4.338571428571428,2.0,4.59,1.754474949698189
363,2025-11-24,1,1.47,1,11.5,6.85,5.84,1,3,53,0,0.735,0.21459854014598542,4.392857142857143,2.0,1.47,1.942917361835245
363,2025-11-25,4,3.24,3,8.8,7.62,3.72,0,1,25,0,0.81,0.4251968503937008,3.957142857142857,1.0,12.96,1.6068633295838017
363,2025-11-26,1,5.01,6,5.0,7.37,8.39,0,2,37,0,0.7157142857142856,0.6797829036635007,3.5985714285714288,1.0,5.01,1.4281039930219035
363,2025-11-27,3,2.69,4,22.2,7.61,4.13,1,5,61,0,0.538,0.35348226018396844,3.25,2.0,8.07,1.5102776609724047
363,2025-11-28,1,7.03,8,8.3,4.73,3.72,0,2,36,1,0.7811111111111111,1.4862579281183932,3.8814285714285712,2.0,7.03,1.6148787710997015
363,2025-11-29,4,5.33,4,11.5,2.05,6.55,1,2,40,0,1.066,2.6,4.194285714285714,3.0,21.32,1.8413857142857144
363,2025-11-30,3,4.13,2,17.0,7.71,5.52,0,1,47,0,1.3766666666666667,0.5356679636835279,4.128571428571428,3.0,12.39,2.2400545673522325
363,2025-12-01,4,0.5,1,11.4,5.43,4.73,0,4,20,0,0.25,0.09208103130755065,3.9899999999999998,2.0,2.0,1.6706878453038674
363,2025-12-02,3,4.94,3,6.8,2.65,3.95,0,2,18,0,1.235,1.8641509433962267,4.232857142857143,2.0,14.82,1.8224845013477087
363,2025-12-03,4,2.42,3,11.9,6.77,11.24,1,4,55,0,0.605,0.35745937961595275,3.8628571428571425,3.0,9.68,1.9169882359147499
363,2025-12-04,3,3.19,5,6.8,1.17,3.7,0,5,22,0,0.5316666666666666,2.7264957264957266,3.9342857142857146,2.0,9.57,1.357394688644689
363,2025-12-05,2,3.76,5,18.7,5.74,5.42,0,2,36,0,0.6266666666666666,0.6550522648083623,3.467142857142857,2.0,7.52,1.5612183507549362
363,2025-12-06,5,2.48,3,7.1,6.69,6.32,1,4,48,0,0.62,0.37070254110612855,3.0599999999999996,2.0,12.4,1.4793946188340805
363,2025-12-07,4,9.56,10,10.9,4.6,2.76,0,3,48,1,0.8690909090909091,2.078260869565218,3.835714285714286,2.0,38.24,1.543156973461321
363,2025-12-08,4,4.44,4,9.2,5.49,5.16,1,4,50,0,0.8880000000000001,0.8087431693989071,4.398571428571429,3.0,17.76,2.109059953161593
363,2025-12-09,2,2.43,3,16.2,5.27,2.37,1,4,46,0,0.6075,0.4611005692599621,4.04,4.0,4.86,2.1554599146110056
363,2025-12-10,1,3.98,7,5.5,6.65,1.86,0,1,32,0,0.4975,0.5984962406015037,4.2628571428571425,3.0,3.98,1.9632077067669176
363,2025-12-11,3,7.76,5,5.9,5.96,3.87,1,3,66,0,1.2933333333333332,1.3020134228187918,4.9157142857142855,4.0,23.28,2.5320789389581333
363,2025-12-12,4,0.5,2,11.1,6.69,10.49,0,5,26,0,0.16666666666666666,0.07473841554559042,4.45,4.0,2.0,2.1821225710014946
363,2025-12-13,5,3.02,2,17.7,4.78,5.48,1,4,48,0,1.0066666666666666,0.6317991631799162,4.527142857142858,4.0,15.1,2.4157063159992034
363,2025-12-14,1,8.83,9,10.9,4.75,4.06,1,5,79,1,0.883,1.8589473684210527,4.422857142857143,5.0,8.83,2.357065037593985
363,2025-12-15,3,1.69,1,12.7,7.54,3.37,0,5,39,0,0.845,0.22413793103448276,4.03,4.0,5.07,2.271129310344828
363,2025-12-16,3,5.59,4,18.7,6.93,5.9,0,5,48,0,1.1179999999999999,0.8066378066378066,4.481428571428571,3.0,16.77,2.2147329004329004
364,2025-11-17,1,4.26,6,9.6,9.05,2.08,1,5,80,0,0.6085714285714285,0.4707182320441988,4.26,1.0,4.26,1.6203922651933698
364,2025-11-18,1,7.21,5,12.0,1.29,4.57,1,5,65,1,1.2016666666666667,5.589147286821706,5.734999999999999,2.0,7.21,1.702711240310077
364,2025-11-19,1,2.96,2,14.7,6.52,2.44,0,4,35,0,0.9866666666666667,0.45398773006134974,4.81,2.0,2.96,2.1202351738241307
364,2025-11-20,4,4.75,3,14.5,7.25,5.57,0,3,38,0,1.1875,0.6551724137931034,4.795,2.0,19.0,2.155849137931034
364,2025-11-21,1,1.34,3,14.5,7.15,3.38,0,4,40,0,0.335,0.18741258741258743,4.104,2.0,1.34,1.720338111888112
364,2025-11-22,5,4.72,2,22.9,5.59,2.52,1,2,50,0,1.5733333333333333,0.8443649373881932,4.206666666666666,3.0,23.599999999999998,2.2860119260584377
364,2025-11-23,3,3.08,4,10.7,6.04,4.66,1,5,58,0,0.616,0.5099337748344371,4.045714285714285,4.0,9.24,2.15282421948912
364,2025-11-24,2,0.9,1,16.2,7.19,1.42,1,1,33,0,0.45,0.12517385257301808,3.565714285714286,4.0,1.8,2.008438207828333
364,2025-11-25,4,4.5,6,13.3,6.83,4.76,0,5,37,0,0.6428571428571429,0.6588579795021962,3.1785714285714284,3.0,18.0,1.6797427316460993
364,2025-11-26,2,3.4,4,5.0,8.86,1.0,0,2,36,0,0.6799999999999999,0.3837471783295711,3.2414285714285715,3.0,6.8,1.752866494679136
364,2025-11-27,1,9.47,7,5.0,1.0,2.33,0,4,40,1,1.18375,9.47,3.915714285714286,3.0,9.47,0.7685267857142857
364,2025-11-28,4,4.8,5,17.1,9.88,7.33,1,3,62,0,0.7999999999999999,0.48582995951416996,4.41,4.0,19.2,2.3301255060728745
364,2025-11-29,3,6.1,5,10.9,6.81,2.53,0,5,43,0,1.0166666666666666,0.895741556534508,4.607142857142857,3.0,18.299999999999997,2.203614956996014
364,2025-11-30,5,2.89,3,5.8,6.71,2.87,1,1,44,0,0.7225,0.4307004470938897,4.58,3.0,14.450000000000001,2.1622699329359163
