student_id,date,difficulty_level,study_hours,break_count,avg_break_duration,sleep_hours,screen_time,revision_done,mood_score,performance_score,burnout_risk
417,2025-12-15,2,3.44,4,11.4,6.34,2.07,1,5,68,0
417,2025-12-16,4,3.21,5,12.9,5.92,3.58,1,4,45,0
418,2025-11-17,3,1.74,4,13.6,8.19,5.76,0,5,38,0
418,2025-11-18,3,3.79,4,8.7,6.6,3.47,0,3,34,0
418,2025-11-19,4,4.99,4,10.7,6.5,5.42,0,3,28,0
418,2025-11-20,5,4.94,5,9.7,7.14,1.91,0,1,33,0
418,2025-11-21,2,3.41,5,5.0,5.85,2.37,0,4,32,0
418,2025-11-22,2,3.89,4,12.0,5.56,3.72,1,4,61,0
418,2025-11-23,5,2.79,2,7.3,6.26,6.22,0,5,31,0
418,2025-11-24,1,2.32,3,15.2,5.65,5.3,1,4,53,0
418,2025-11-25,2,1.03,1,11.2,1.97,4.74,0,1,3,0
418,2025-11-26,2,3.76,1,8.6,6.85,6.23,0,1,34,0
418,2025-11-27,4,3.84,3,6.7,5.68,5.27,1,1,50,0
418,2025-11-28,2,3.18,9,17.1,6.22,6.01,1,5,57,0
418,2025-11-29,3,2.43,2,10.9,8.43,5.65,1,3,51,0
418,2025-11-30,5,5.07,5,5.6,7.34,2.79,1,2,66,0
418,2025-12-01,3,4.76,10,10.6,6.9,9.6,0,3,35,0
418,2025-12-02,4,2.61,4,13.0,7.66,1.97,0,2,29,0
418,2025-12-03,2,2.31,4,5.0,5.47,3.59,1,2,35,0
418,2025-12-04,4,5.45,10,5.0,6.7,3.25,0,3,41,0
418,2025-12-05,1,5.98,5,10.6,7.59,4.88,0,4,48,0
418,2025-12-06,2,2.75,1,12.7,7.04,4.74,1,1,48,0
418,2025-12-07,4,4.71,4,16.0,6.91,4.41,1,4,56,0
418,2025-12-08,2,0.67,1,11.8,3.36,3.0,1,2,35,0
418,2025-12-09,5,1.96,1,5.4,7.07,1.58,0,3,23,0
418,2025-12-10,5,4.47,6,14.0,7.01,3.28,1,4,65,0
418,2025-12-11,1,1.53,2,14.2,7.58,3.45,0,5,33,0
418,2025-12-12,1,3.15,3,6.6,7.19,3.9,0,4,46,0
418,2025-12-13,2,2.09,1,7.2,5.95,5.12,0,1,19,0
418,2025-12-14,4,4.55,3,11.3,7.72,6.02,0,1,37,0
418,2025-12-15,4,3.13,4,8.4,6.93,9.88,0,5,44,0
418,2025-12-16,1,3.93,4,12.5,6.77,5.42,1,4,59,0
419,2025-11-17,5,4.1,5,10.4,5.54,4.43,0,2,31,0
419,2025-11-18,1,5.1,5,17.1,6.11,6.04,1,1,52,0
419,2025-11-19,3,3.54,3,7.9,6.97,9.78,1,4,62,0
419,2025-11-20,1,0.72,1,8.7,8.97,4.07,1,3,53,0
419,2025-11-21,4,2.07,4,7.1,7.36,4.01,0,4,17,0
419,2025-11-22,1,3.82,5,5.3,5.35,4.31,1,3,48,0
419,2025-11-23,5,2.35,1,9.0,5.0,5.57,0,2,15,0
419,2025-11-24,3,4.87,3,9.3,8.14,3.32,1,2,58,0
419,2025-11-25,2,4.5,3,11.1,6.32,11.09,0,4,35,0
419,2025-11-26,1,2.91,9,9.1,6.33,5.96,0,3,37,0
419,2025-11-27,4,4.07,6,6.9,9.65,5.12,0,4,40,0
419,2025-11-28,2,3.45,3,12.0,7.49,4.26,1,5,64,0
419,2025-11-29,1,4.32,4,5.0,7.18,2.49,0,1,30,0
419,2025-11-30,5,2.72,4,13.8,6.35,4.51,1,1,43,0
419,2025-12-01,2,0.5,1,10.7,8.03,3.67,0,1,36,0
419,2025-12-02,1,3.81,3,7.2,7.03,5.99,1,5,66,0
419,2025-12-03,3,2.85,1,5.0,7.26,9.86,1,3,61,0
419,2025-12-04,2,3.42,9,13.1,1.73,3.55,0,2,19,0
419,2025-12-05,4,4.06,3,5.0,7.38,3.74,1,2,60,0
419,2025-12-06,4,7.14,10,6.9,1.19,2.26,0,3,32,1
419,2025-12-07,4,7.81,7,10.1,6.97,4.53,0,3,49,0
419,2025-12-08,4,2.13,2,6.1,2.29,3.96,0,3,7,0
419,2025-12-09,5,4.81,2,9.2,6.21,10.65,0,2,14,0
419,2025-12-10,5,6.68,6,5.0,4.53,5.1,0,4,40,0
419,2025-12-11,3,3.19,4,5.7,7.68,4.32,1,4,53,0
419,2025-12-12,2,2.8,1,10.8,5.83,5.86,0,3,39,0
419,2025-12-13,5,1.23,2,5.0,8.48,5.66,1,3,44,0
419,2025-12-14,4,1.37,1,6.5,5.19,1.62,0,1,12,0
419,2025-12-15,3,5.8,4,7.6,4.33,1.29,1,2,43,0
419,2025-12-16,2,1.01,3,15.8,7.25,4.59,1,5,56,0
420,2025-11-17,2,4.19,2,17.8,5.8,6.01,1,5,62,0
420,2025-11-18,5,5.34,7,5.0,1.74,5.3,0,2,23,1
420,2025-11-19,1,2.19,4,5.0,7.25,1.77,0,3,34,0
420,2025-11-20,4,0.57,1,16.6,8.04,5.08,1,1,42,0
420,2025-11-21,4,5.57,8,8.5,7.91,9.47,0,5,42,0
420,2025-11-22,3,4.64,2,16.9,5.77,5.06,0,3,31,0
420,2025-11-23,5,4.09,6,19.1,6.32,4.16,0,1,17,0
420,2025-11-24,3,4.74,2,12.3,6.99,9.09,1,1,50,0
420,2025-11-25,1,2.7,1,14.1,7.67,4.54,0,3,38,0
420,2025-11-26,3,2.74,3,12.6,7.79,1.23,0,5,40,0
420,2025-11-27,3,6.47,4,21.4,5.99,1.0,0,1,39,0
420,2025-11-28,2,5.21,5,14.2,6.72,5.3,0,3,49,0
420,2025-11-29,4,4.33,6,11.5,6.96,3.61,0,5,45,0
420,2025-11-30,3,1.82,3,11.4,7.41,4.94,0,1,24,0
420,2025-12-01,5,2.85,1,13.3,6.9,2.0,1,5,61,0
420,2025-12-02,4,3.16,1,10.8,1.74,6.54,0,3,23,0
420,2025-12-03,4,1.85,1,15.0,7.26,6.2,1,3,45,0
420,2025-12-04,2,8.24,6,13.0,4.57,4.17,0,5,65,1
420,2025-12-05,4,8.93,10,14.7,1.0,2.06,0,4,37,1
420,2025-12-06,1,2.12,2,12.3,2.26,5.06,1,5,43,0
420,2025-12-07,4,4.16,2,12.4,7.75,3.68,1,1,51,0
420,2025-12-08,5,9.01,7,19.1,1.0,3.26,0,5,45,1
420,2025-12-09,2,3.02,5,5.0,5.53,5.95,0,5,45,0
420,2025-12-10,1,4.39,2,14.1,6.71,3.64,1,3,59,0
420,2025-12-11,1,2.19,1,5.0,7.65,2.49,0,1,25,0
420,2025-12-12,3,2.27,1,6.5,5.27,3.57,1,3,46,0
420,2025-12-13,5,2.02,4,5.2,2.04,3.04,0,5,18,0
420,2025-12-14,4,1.02,2,5.4,6.52,4.73,1,3,47,0
420,2025-12-15,2,0.64,2,9.1,7.19,4.83,1,2,49,0
420,2025-12-16,4,3.33,5,9.5,6.5,10.6,1,2,40,0
421,2025-11-17,4,4.59,4,10.2,7.74,3.22,1,3,57,0
421,2025-11-18,3,8.84,10,14.0,5.47,2.61,0,2,47,1
421,2025-11-19,5,3.46,5,5.0,5.9,3.03,1,5,55,0
421,2025-11-20,4,9.25,8,5.0,5.63,2.08,1,2,67,1
421,2025-11-21,3,4.51,2,10.5,7.21,6.21,0,5,49,0
421,2025-11-22,2,2.08,1,11.5,5.95,2.24,0,3,24,0
421,2025-11-23,2,2.26,1,5.0,9.41,2.05,0,2,51,0
421,2025-11-24,3,7.02,6,10.3,7.82,9.08,0,5,53,0
421,2025-11-25,1,2.32,2,6.8,6.67,4.87,0,1,22,0
421,2025-11-26,3,1.8,1,11.0,2.46,3.17,0,2,6,0
421,2025-11-27,3,4.46,3,8.2,5.37,5.23,0,4,36,0
421,2025-11-28,4,3.61,4,8.9,6.26,5.31,1,1,38,0
421,2025-11-29,1,4.42,4,5.0,5.91,2.45,1,2,53,0
421,2025-11-30,3,6.57,10,17.6,4.75,5.37,0,2,31,1
421,2025-12-01,2,2.41,4,19.0,6.03,4.34,0,4,30,0
421,2025-12-02,4,1.16,1,13.9,5.7,2.4,1,5,43,0
421,2025-12-03,3,3.35,2,11.2,2.02,2.78,1,5,48,0
421,2025-12-04,1,2.79,7,5.0,6.44,4.44,0,2,34,0
421,2025-12-05,5,2.36,1,7.6,2.81,3.99,0,1,7,0
421,2025-12-06,5,2.87,1,17.1,6.28,6.34,0,3,23,0
421,2025-12-07,5,4.4,6,11.0,5.93,4.26,0,1,33,0
421,2025-12-08,1,1.31,3,10.0,7.27,5.13,0,4,43,0
421,2025-12-09,1,4.59,2,8.0,6.2,3.65,0,5,43,0
421,2025-12-10,2,2.66,1,7.0,5.29,3.55,0,3,15,0
421,2025-12-11,4,5.92,10,9.4,1.37,3.83,1,1,39,1
421,2025-12-12,2,4.85,2,5.0,6.63,5.45,1,4,63,0
421,2025-12-13,3,4.44,5,9.9,8.67,11.05,0,4,44,0
421,2025-12-14,1,0.5,1,12.0,6.82,1.97,0,2,17,0
421,2025-12-15,3,1.98,2,5.3,6.91,3.95,1,4,44,0
421,2025-12-16,2,2.79,1,6.2,8.33,6.45,0,5,41,0
422,2025-11-17,5,5.9,7,9.0,7.89,3.89,0,2,47,0
422,2025-11-18,3,3.41,1,10.7,6.58,3.75,0,5,34,0
422,2025-11-19,2,4.4,3,5.0,6.92,7.34,1,4,64,0
422,2025-11-20,1,2.75,2,14.2,1.7,4.66,0,5,34,0
422,2025-11-21,1,1.7,1,6.7,6.59,1.88,1,2,46,0
422,2025-11-22,1,2.63,1,8.3,6.12,3.64,0,5,37,0
422,2025-11-23,1,3.7,3,12.1,7.38,2.31,0,3,43,0
422,2025-11-24,4,2.94,3,17.2,7.7,7.72,1,4,49,0
422,2025-11-25,2,1.99,2,15.4,9.35,10.36,1,5,70,0
422,2025-11-26,1,1.82,1,5.0,5.02,3.13,1,5,53,0
422,2025-11-27,3,3.98,8,8.9,7.21,8.98,0,1,20,0
422,2025-11-28,1,1.55,5,5.0,6.95,11.57,0,1,34,0
422,2025-11-29,4,5.94,6,11.6,2.64,3.13,1,3,51,0
422,2025-11-30,1,5.32,3,10.4,6.92,4.75,1,1,58,0
422,2025-12-01,1,1.7,1,13.9,6.72,3.86,0,4,38,0
422,2025-12-02,1,1.04,6,5.0,8.43,4.62,1,5,55,0
422,2025-12-03,5,5.45,7,18.5,3.67,7.63,0,1,24,1
422,2025-12-04,4,3.34,1,5.0,6.34,3.55,1,1,43,0
422,2025-12-05,4,3.16,2,7.6,7.08,4.59,0,2,38,0
422,2025-12-06,2,2.74,4,17.9,1.99,11.74,1,5,39,0
422,2025-12-07,5,1.94,2,11.3,8.08,6.21,1,4,45,0
422,2025-12-08,4,4.14,3,12.3,5.93,4.26,0,1,27,0
422,2025-12-09,1,0.54,1,6.6,6.02,2.67,0,2,20,0
422,2025-12-10,2,3.46,5,5.0,8.45,4.95,1,5,71,0
422,2025-12-11,1,1.87,1,8.5,6.22,4.43,0,5,28,0
422,2025-12-12,4,4.97,3,11.7,6.19,3.26,1,3,62,0
422,2025-12-13,5,4.34,5,8.0,8.61,8.43,1,4,62,0
422,2025-12-14,4,3.65,4,6.8,6.55,6.96,0,5,31,0
422,2025-12-15,1,4.36,7,16.0,7.18,4.59,1,2,58,0
422,2025-12-16,3,4.36,5,15.4,7.4,2.89,0,3,41,0
423,2025-11-17,2,5.94,4,5.0,7.7,1.72,1,5,66,0
423,2025-11-18,2,0.56,2,13.8,6.36,8.56,1,2,43,0
423,2025-11-19,3,4.35,2,13.7,6.24,2.98,0,5,35,0
423,2025-11-20,5,2.01,3,5.0,6.62,5.4,0,1,21,0
423,2025-11-21,2,6.59,6,5.0,4.87,7.09,0,1,35,0
423,2025-11-22,3,3.75,3,11.3,6.59,2.56,0,4,40,0
423,2025-11-23,4,3.3,5,5.0,8.22,4.72,0,4,39,0
423,2025-11-24,4,4.11,6,5.5,6.68,6.19,0,2,44,0
423,2025-11-25,5,2.68,2,14.0,4.92,3.75,1,1,39,0
423,2025-11-26,2,3.73,3,17.5,5.94,3.41,1,1,48,0
423,2025-11-27,4,8.72,8,5.0,4.46,6.07,0,3,49,1
423,2025-11-28,3,3.5,5,9.5,3.99,3.98,0,1,21,0
423,2025-11-29,3,2.88,1,15.9,2.64,3.46,0,2,17,0
423,2025-11-30,4,2.07,1,5.5,6.8,5.0,0,2,20,0
423,2025-12-01,4,4.08,6,12.4,7.88,5.77,0,1,28,0
423,2025-12-02,5,1.87,2,12.0,7.35,5.32,1,4,55,0
423,2025-12-03,3,4.43,4,14.6,6.4,3.33,0,4,38,0
423,2025-12-04,2,4.77,2,7.0,9.66,3.27,0,2,43,0
423,2025-12-05,5,3.44,4,14.1,6.13,2.82,0,2,21,0
423,2025-12-06,5,2.17,2,9.4,6.87,6.28,1,2,45,0
423,2025-12-07,5,2.07,1,5.0,5.09,1.79,1,4,54,0
423,2025-12-08,3,4.88,4,8.8,6.19,4.02,0,2,25,0
423,2025-12-09,2,9.98,8,5.8,4.12,5.51,0,3,62,1
423,2025-12-10,2,2.23,1,11.4,5.78,3.11,1,5,53,0
423,2025-12-11,4,3.9,1,12.0,7.42,3.08,0,4,40,0
423,2025-12-12,1,6.59,8,6.7,3.18,4.02,0,2,42,1
423,2025-12-13,2,3.28,3,5.0,7.41,6.96,0,3,40,0
423,2025-12-14,3,2.01,4,8.2,7.96,7.84,0,2,33,0
423,2025-12-15,3,4.27,5,11.2,6.7,4.22,1,5,59,0
423,2025-12-16,1,3.58,4,7.1,7.97,2.57,0,1,31,0
424,2025-11-17,4,7.76,5,5.0,5.54,2.03,0,3,42,0
424,2025-11-18,5,5.32,5,15.5,1.24,2.83,1,1,39,0
424,2025-11-19,5,6.18,8,17.0,6.0,4.12,0,5,44,0
424,2025-11-20,2,4.58,5,7.8,7.07,2.78,0,3,43,0
424,2025-11-21,1,4.42,5,6.4,7.08,4.58,0,1,42,0
424,2025-11-22,3,1.79,1,6.8,7.35,7.23,1,5,48,0
424,2025-11-23,5,5.08,5,12.6,7.87,11.85,1,1,43,0
424,2025-11-24,5,2.54,4,12.0,7.11,3.71,0,4,27,0
424,2025-11-25,5,4.06,5,10.9,7.46,5.66,0,2,29,0
424,2025-11-26,2,4.28,8,8.4,3.67,3.73,0,3,33,0
424,2025-11-27,2,4.54,6,8.0,5.75,5.01,0,1,34,0
424,2025-11-28,1,6.87,5,13.4,6.4,1.92,0,5,55,0
424,2025-11-29,2,0.91,1,9.2,6.89,3.33,1,2,45,0
424,2025-11-30,5,5.81,5,11.3,7.12,4.1,1,5,63,0
424,2025-12-01,1,1.9,2,5.8,1.5,4.34,1,5,46,0
424,2025-12-02,3,1.63,1,5.0,5.57,4.8,1,5,40,0
424,2025-12-03,2,2.73,1,7.5,6.49,5.34,0,3,30,0
424,2025-12-04,2,1.24,1,17.7,6.94,6.79,0,4,31,0
424,2025-12-05,3,6.4,6,14.5,6.07,5.53,1,4,62,0
424,2025-12-06,4,3.37,4,10.1,6.87,3.14,1,5,59,0
424,2025-12-07,4,1.51,1,14.3,8.27,3.07,1,5,49,0
424,2025-12-08,3,2.98,3,11.4,7.29,2.11,0,1,32,0
424,2025-12-09,4,3.93,5,17.1,6.46,4.6,1,3,55,0
424,2025-12-10,2,3.66,1,13.7,8.69,4.6,0,2,35,0
424,2025-12-11,1,6.63,5,13.7,5.7,4.89,1,1,58,0
424,2025-12-12,1,2.38,4,5.0,7.65,4.12,0,2,40,0
424,2025-12-13,2,3.1,1,8.9,7.1,5.34,0,3,27,0
424,2025-12-14,4,5.16,3,8.4,7.35,2.16,1,3,65,0
424,2025-12-15,5,4.03,2,7.9,7.38,4.8,1,2,49,0
424,2025-12-16,2,1.92,1,9.6,8.32,3.37,0,4,27,0
425,2025-11-17,3,5.8,6,14.8,5.57,6.44,1,4,66,0
425,2025-11-18,1,4.58,3,14.4,8.02,2.81,1,5,74,0
425,2025-11-19,4,0.68,1,5.0,7.15,2.22,1,3,35,0
425,2025-11-20,3,1.8,1,14.6,6.83,4.1,0,4,34,0
425,2025-11-21,1,8.04,8,13.5,6.83,5.18,1,2,69,0
425,2025-11-22,3,5.4,6,5.0,6.6,5.58,0,4,37,0
425,2025-11-23,3,5.53,7,6.4,6.62,1.9,0,4,46,0
425,2025-11-24,4,2.82,1,5.0,6.42,6.3,0,4,37,0
425,2025-11-25,5,2.45,4,12.0,8.78,1.26,1,5,61,0
425,2025-11-26,5,5.05,5,12.7,6.43,4.22,0,5,45,0
425,2025-11-27,5,5.01,5,15.4,4.75,6.95,0,5,42,0
425,2025-11-28,5,3.86,2,16.7,8.92,5.09,0,3,39,0
425,2025-11-29,4,5.08,3,14.6,6.05,6.06,0,5,37,0
425,2025-11-30,2,6.67,4,11.7,5.72,5.4,1,1,60,0
425,2025-12-01,5,4.51,3,13.5,7.53,4.77,1,4,56,0
425,2025-12-02,4,1.31,1,5.7,1.98,3.97,0,2,18,0
425,2025-12-03,5,4.01,2,8.8,6.8,4.49,0,5,38,0
425,2025-12-04,2,5.27,6,12.4,6.21,3.42,1,2,57,0
425,2025-12-05,2,4.57,2,10.4,7.47,3.79,0,1,37,0
425,2025-12-06,5,4.27,4,8.5,6.44,3.97,0,4,38,0
425,2025-12-07,5,1.56,1,19.8,7.47,4.3,1,1,34,0
425,2025-12-08,5,5.21,6,12.0,7.18,1.0,0,1,23,0
425,2025-12-09,4,2.43,1,16.8,8.09,2.09,0,4,33,0
425,2025-12-10,3,1.95,1,11.2,7.66,4.73,0,5,48,0
425,2025-12-11,3,6.97,8,16.9,5.69,3.49,1,3,66,0
425,2025-12-12,3,2.13,1,7.7,6.95,3.93,0,4,27,0
425,2025-12-13,1,1.65,5,5.0,7.95,4.83,1,5,59,0
425,2025-12-14,1,3.51,5,5.0,7.01,2.79,0,5,37,0
425,2025-12-15,2,3.17,5,18.0,7.07,5.04,0,2,38,0
425,2025-12-16,2,0.5,1,9.4,3.5,2.27,0,5,22,0
426,2025-11-17,2,4.07,3,12.7,7.72,2.22,0,5,41,0
426,2025-11-18,1,2.6,1,8.2,6.67,2.88,1,1,34,0
426,2025-11-19,1,8.65,10,15.5,5.51,4.65,0,5,55,1
426,2025-11-20,2,8.46,10,10.1,1.92,8.43,0,3,39,1
426,2025-11-21,1,4.93,2,12.5,7.34,4.02,0,5,53,0
426,2025-11-22,1,3.79,5,16.2,7.54,11.01,1,1,50,0
426,2025-11-23,3,4.34,2,7.7,7.06,9.89,1,4,60,0
426,2025-11-24,4,5.07,6,7.1,7.43,3.66,1,2,55,0
426,2025-11-25,1,3.91,1,9.6,6.62,5.04,1,3,57,0
426,2025-11-26,5,3.83,3,12.4,7.85,11.02,0,1,20,0
426,2025-11-27,1,4.23,2,5.0,7.23,10.56,1,5,66,0
426,2025-11-28,1,2.11,1,7.8,6.55,11.54,0,3,24,0
426,2025-11-29,1,4.67,2,6.3,7.68,2.95,0,1,35,0
426,2025-11-30,5,4.37,10,14.7,6.76,2.63,0,5,40,0
426,2025-12-01,2,4.7,2,10.0,6.38,4.83,1,5,63,0
426,2025-12-02,5,2.45,1,10.6,5.1,11.17,0,1,18,0
426,2025-12-03,4,2.93,1,18.4,2.84,4.9,0,5,29,0
426,2025-12-04,2,2.87,3,19.3,8.33,2.76,0,3,35,0
426,2025-12-05,4,5.4,3,21.6,6.61,4.94,0,2,38,0
426,2025-12-06,1,1.16,1,14.2,6.61,1.19,1,5,53,0
426,2025-12-07,1,4.4,4,8.9,7.17,3.57,0,5,42,0
426,2025-12-08,3,2.84,4,5.2,7.38,4.61,0,5,39,0
426,2025-12-09,2,2.23,1,6.0,6.36,4.96,0,5,36,0
426,2025-12-10,3,4.49,2,17.4,7.2,5.01,0,1,29,0
426,2025-12-11,3,1.62,3,5.5,7.67,6.57,1,3,57,0
426,2025-12-12,5,0.9,2,14.5,1.29,2.96,0,1,5,0
426,2025-12-13,3,3.04,3,10.3,8.83,4.77,1,4,56,0
426,2025-12-14,3,5.23,7,15.1,6.61,5.09,0,4,34,0
426,2025-12-15,2,4.28,2,6.6,1.99,3.18,0,3,28,0
426,2025-12-16,2,1.66,2,12.6,8.51,2.9,1,5,61,0
427,2025-11-17,2,4.45,9,9.5,5.25,5.93,1,3,56,0
427,2025-11-18,1,2.99,3,11.7,7.6,6.01,1,2,55,0
427,2025-11-19,4,3.34,5,5.1,7.4,5.8,0,4,39,0
427,2025-11-20,3,8.61,10,10.8,7.84,4.37,0,4,53,1
427,2025-11-21,2,3.75,2,7.0,7.88,4.99,0,4,37,0
427,2025-11-22,1,2.18,6,6.2,7.4,7.03,1,1,48,0
427,2025-11-23,3,5.09,4,15.1,7.24,2.44,0,3,34,0
427,2025-11-24,4,4.48,4,12.1,6.62,4.01,0,3,36,0
427,2025-11-25,2,9.92,7,16.1,6.27,3.78,1,2,65,1
427,2025-11-26,4,3.21,3,5.0,8.42,1.0,1,1,47,0
427,2025-11-27,2,4.01,2,15.6,6.99,2.22,0,2,32,0
427,2025-11-28,2,2.27,1,10.1,5.71,11.19,1,1,35,0
427,2025-11-29,2,4.34,4,16.7,6.36,3.81,0,5,42,0
427,2025-11-30,4,4.12,2,7.9,6.77,10.93,0,2,31,0
427,2025-12-01,3,3.92,2,19.3,7.14,4.92,1,2,51,0
427,2025-12-02,3,1.66,1,11.6,8.61,3.89,0,3,28,0
427,2025-12-03,3,3.12,2,10.5,6.93,3.09,0,1,21,0
427,2025-12-04,4,4.88,10,7.5,5.79,4.51,0,1,22,0
427,2025-12-05,5,4.67,5,14.2,7.55,2.66,0,5,30,0
427,2025-12-06,4,5.36,4,14.5,7.6,6.0,1,1,54,0
427,2025-12-07,4,1.49,3,9.5,8.76,3.0,0,2,38,0
427,2025-12-08,2,4.46,3,5.0,3.45,6.28,0,3,30,0
427,2025-12-09,5,4.33,5,13.6,6.88,1.98,0,2,31,0
427,2025-12-10,5,1.94,2,8.8,5.16,5.3,1,5,55,0
427,2025-12-11,2,3.56,3,14.6,7.51,3.38,1,1,56,0
427,2025-12-12,4,4.12,2,9.9,6.4,1.0,0,5,41,0
427,2025-12-13,5,1.67,1,9.1,7.09,5.16,1,4,48,0
427,2025-12-14,1,5.48,5,18.1,6.15,9.7,0,5,50,0
427,2025-12-15,4,2.65,4,5.0,6.3,2.16,1,4,54,0
427,2025-12-16,2,6.18,8,5.0,5.01,5.23,0,5,38,0
428,2025-11-17,3,0.94,2,7.5,7.86,4.68,0,3,33,0
428,2025-11-18,2,5.68,3,5.0,6.39,3.37,0,5,55,0
428,2025-11-19,2,3.17,4,12.5,8.71,9.79,0,3,38,0
428,2025-11-20,1,4.56,8,8.1,5.46,4.45,0,1,30,0
428,2025-11-21,2,3.86,6,14.7,8.77,2.6,1,1,47,0
428,2025-11-22,5,4.02,2,12.4,1.82,4.26,0,4,23,0
428,2025-11-23,4,2.63,2,10.3,5.69,5.72,1,1,37,0
428,2025-11-24,3,2.57,3,9.9,6.08,6.29,0,5,32,0
428,2025-11-25,1,2.38,3,14.9,5.04,9.4,1,3,40,0
428,2025-11-26,4,1.99,2,15.0,6.8,5.28,1,5,46,0
428,2025-11-27,1,5.23,6,5.9,8.81,4.83,0,2,42,0
428,2025-11-28,1,5.8,4,5.0,8.26,3.78,0,1,50,0
428,2025-11-29,1,4.38,2,6.7,8.06,4.76,0,4,52,0
428,2025-11-30,2,5.07,5,19.3,5.99,2.99,1,2,60,0
428,2025-12-01,3,5.46,9,6.2,6.92,2.8,1,4,59,0
428,2025-12-02,2,7.22,8,5.0,5.13,3.39,0,4,46,0
428,2025-12-03,5,3.46,4,5.0,7.04,9.7,1,1,45,0
428,2025-12-04,5,2.63,1,7.6,6.54,7.22,1,2,43,0
428,2025-12-05,1,9.9,10,12.0,6.47,2.08,0,3,62,1
428,2025-12-06,1,2.22,3,8.8,7.37,5.67,1,3,48,0
428,2025-12-07,5,7.15,8,8.0,5.29,4.64,0,1,28,0
428,2025-12-08,5,9.03,8,13.3,7.22,4.96,0,4,54,1
428,2025-12-09,5,5.07,4,5.0,8.37,3.79,0,3,38,0
428,2025-12-10,4,0.85,2,6.6,7.49,3.02,0,1,13,0
428,2025-12-11,1,5.74,5,5.0,6.95,3.06,1,3,71,0
428,2025-12-12,5,1.4,3,11.5,6.18,11.84,0,1,25,0
428,2025-12-13,3,8.75,8,19.4,5.93,6.06,0,3,56,1
428,2025-12-14,4,4.49,4,12.3,6.52,3.13,0,5,42,0
428,2025-12-15,1,7.55,6,12.9,8.09,5.18,0,1,43,0
428,2025-12-16,3,2.28,1,7.1,6.35,3.97,1,5,55,0
429,2025-11-17,4,3.39,2,7.0,7.12,2.78,0,5,33,0
429,2025-11-18,5,6.08,8,13.2,6.35,5.75,0,1,35,0
429,2025-11-19,2,4.79,2,11.5,6.59,2.58,1,2,53,0
429,2025-11-20,1,1.61,1,7.0,8.54,2.73,0,2,25,0
429,2025-11-21,3,6.26,4,14.9,6.16,3.85,0,5,43,0
429,2025-11-22,2,9.83,10,18.5,6.51,4.84,1,4,81,1
429,2025-11-23,4,5.45,7,5.0,7.19,3.4,0,4,40,0
429,2025-11-24,2,5.63,4,9.1,9.3,2.11,1,4,70,0
429,2025-11-25,2,5.16,6,14.4,8.4,2.69,1,3,59,0
429,2025-11-26,2,0.5,1,5.0,2.1,3.81,1,2,29,0
429,2025-11-27,4,4.86,3,5.0,6.51,6.08,0,1,31,0
429,2025-11-28,5,4.42,5,7.1,7.64,3.86,0,3,42,0
429,2025-11-29,3,4.89,4,5.0,8.55,1.24,1,5,71,0
429,2025-11-30,3,2.55,3,7.4,6.3,4.93,0,1,26,0
429,2025-12-01,4,3.1,4,12.2,3.68,5.45,0,3,30,0
429,2025-12-02,5,5.84,5,12.8,6.36,3.6,0,5,41,0
429,2025-12-03,4,2.1,6,19.3,8.85,5.67,0,4,38,0
429,2025-12-04,4,4.21,5,5.0,8.94,9.93,0,3,37,0
429,2025-12-05,1,4.88,3,9.9,8.2,4.4,0,3,43,0
429,2025-12-06,5,1.21,1,8.0,7.89,10.94,0,4,27,0
429,2025-12-07,4,1.81,1,5.0,5.35,4.56,1,1,26,0
429,2025-12-08,5,2.24,1,11.8,6.05,2.06,0,4,20,0
429,2025-12-09,3,1.59,1,11.4,8.61,6.08,1,5,64,0
429,2025-12-10,2,2.87,3,9.5,7.01,3.34,0,4,37,0
429,2025-12-11,5,8.89,9,15.0,3.89,8.94,0,1,38,1
429,2025-12-12,5,2.05,4,10.4,9.31,3.79,0,5,36,0
429,2025-12-13,1,5.89,5,12.4,6.26,4.81,1,5,66,0
429,2025-12-14,5,6.5,4,8.1,5.57,3.54,0,3,38,0
429,2025-12-15,3,4.2,4,13.5,6.6,4.87,1,4,54,0
429,2025-12-16,3,2.9,4,5.0,8.43,3.97,0,1,26,0
430,2025-11-17,5,3.94,5,6.9,1.66,3.14,0,1,7,0
430,2025-11-18,1,4.65,4,9.8,5.47,6.71,0,5,41,0
430,2025-11-19,5,4.02,6,20.0,6.83,3.22,0,5,32,0
430,2025-11-20,3,1.64,2,10.2,3.91,7.45,1,3,36,0
430,2025-11-21,5,5.6,3,11.2,7.35,4.8,1,5,61,0
430,2025-11-22,5,2.4,1,8.7,7.07,4.8,1,3,44,0
430,2025-11-23,1,2.09,1,13.3,7.38,4.92,1,5,60,0
430,2025-11-24,3,4.47,2,8.7,7.18,11.07,1,5,59,0
430,2025-11-25,2,4.9,5,5.0,1.15,2.72,1,5,49,0
430,2025-11-26,1,3.39,5,7.6,5.94,3.21,1,1,43,0
430,2025-11-27,2,4.89,3,5.0,6.64,9.6,1,2,63,0
430,2025-11-28,4,3.96,3,14.0,7.02,3.74,0,4,32,0
430,2025-11-29,4,5.93,4,5.7,4.61,1.21,0,3,41,0
430,2025-11-30,5,7.25,8,11.8,1.0,4.23,1,5,68,1
